year,section,row_no,account,account_key,entity,scope,value_yuan,value_wan
2023,利润表,186,七、综合收益总额,七、综合收益总额,现代房产,公司,-38492.81,-3.849281
2023,利润表,186,七、综合收益总额,七、综合收益总额,现代新能源,公司,-2823121.04,-282.312104
2023,利润表,186,七、综合收益总额,七、综合收益总额,集团审定口径,集团,614679056.600001,61467.9056600001
2023,利润表,187,归属于母公司所有者的综合收益总额,归属于母公司所有者的综合收益总额,母公司,公司,505216481.16,50521.648116000004
2023,利润表,187,归属于母公司所有者的综合收益总额,归属于母公司所有者的综合收益总额,怀芷公司,公司,-100844960.07,-10084.496007
2023,利润表,187,归属于母公司所有者的综合收益总额,归属于母公司所有者的综合收益总额,长韶娄公司,公司,121334877.6,12133.48776
2023,利润表,187,归属于母公司所有者的综合收益总额,归属于母公司所有者的综合收益总额,湘衡高速,公司,149718232.87,14971.823287000001
2023,利润表,187,归属于母公司所有者的综合收益总额,归属于母公司所有者的综合收益总额,大有期货,公司,54482539.9500001,5448.25399500001
2023,利润表,187,归属于母公司所有者的综合收益总额,归属于母公司所有者的综合收益总额,现代财富,公司,-119164507.85,-11916.450784999999
2023,利润表,187,归属于母公司所有者的综合收益总额,归属于母公司所有者的综合收益总额,巴陵农商行,公司,100599845.51,10059.984551000001
2023,利润表,187,归属于母公司所有者的综合收益总额,归属于母公司所有者的综合收益总额,现代弘远,公司,-3035251.71,-303.525171
2023,利润表,187,归属于母公司所有者的综合收益总额,归属于母公司所有者的综合收益总额,现代环投,公司,-28751283.92,-2875.128392
2023,利润表,187,归属于母公司所有者的综合收益总额,归属于母公司所有者的综合收益总额,现代资产,公司,8056805.09,805.680509
2023,利润表,187,归属于母公司所有者的综合收益总额,归属于母公司所有者的综合收益总额,现代房产,公司,-38492.81,-3.849281
2023,利润表,187,归属于母公司所有者的综合收益总额,归属于母公司所有者的综合收益总额,现代新能源,公司,-2823121.04,-282.312104
2023,利润表,187,归属于母公司所有者的综合收益总额,归属于母公司所有者的综合收益总额,集团审定口径,集团,569834646.4,56983.46464
2023,利润表,188,*归属于少数股东的综合收益总额,*归属于少数股东的综合收益总额,母公司,公司,0.0,0.0
2023,利润表,188,*归属于少数股东的综合收益总额,*归属于少数股东的综合收益总额,怀芷公司,公司,0.0,0.0
2023,利润表,188,*归属于少数股东的综合收益总额,*归属于少数股东的综合收益总额,长韶娄公司,公司,0.0,0.0
2023,利润表,188,*归属于少数股东的综合收益总额,*归属于少数股东的综合收益总额,湘衡高速,公司,0.0,0.0
2023,利润表,188,*归属于少数股东的综合收益总额,*归属于少数股东的综合收益总额,大有期货,公司,0.0,0.0
2023,利润表,188,*归属于少数股东的综合收益总额,*归属于少数股东的综合收益总额,现代财富,公司,0.0,0.0
2023,利润表,188,*归属于少数股东的综合收益总额,*归属于少数股东的综合收益总额,巴陵农商行,公司,0.0,0.0
2023,利润表,188,*归属于少数股东的综合收益总额,*归属于少数股东的综合收益总额,现代弘远,公司,0.0,0.0
2023,利润表,188,*归属于少数股东的综合收益总额,*归属于少数股东的综合收益总额,现代环投,公司,-40016322.42,-4001.632242
2023,利润表,188,*归属于少数股东的综合收益总额,*归属于少数股东的综合收益总额,现代资产,公司,-93374.34,-9.337434
2023,利润表,188,*归属于少数股东的综合收益总额,*归属于少数股东的综合收益总额,现代房产,公司,0.0,0.0
2023,利润表,188,*归属于少数股东的综合收益总额,*归属于少数股东的综合收益总额,现代新能源,公司,0.0,0.0
2023,利润表,188,*归属于少数股东的综合收益总额,*归属于少数股东的综合收益总额,集团审定口径,集团,44844410.2,4484.44102
2023,利润表,194,九、归母净利润（净亏损以“-”号填列）,九、归母净利润（净亏损以“-”号填列）,母公司,公司,477351293.08,47735.129307999996
2023,利润表,194,九、归母净利润（净亏损以“-”号填列）,九、归母净利润（净亏损以“-”号填列）,怀芷公司,公司,-100844960.07,-10084.496007
2023,利润表,194,九、归母净利润（净亏损以“-”号填列）,九、归母净利润（净亏损以“-”号填列）,长韶娄公司,公司,121334877.6,12133.48776
2023,利润表,194,九、归母净利润（净亏损以“-”号填列）,九、归母净利润（净亏损以“-”号填列）,湘衡高速,公司,149718232.87,14971.823287000001
2023,利润表,194,九、归母净利润（净亏损以“-”号填列）,九、归母净利润（净亏损以“-”号填列）,大有期货,公司,54482539.9500001,5448.25399500001
2023,利润表,194,九、归母净利润（净亏损以“-”号填列）,九、归母净利润（净亏损以“-”号填列）,现代财富,公司,-119164507.85,-11916.450784999999
2023,利润表,194,九、归母净利润（净亏损以“-”号填列）,九、归母净利润（净亏损以“-”号填列）,巴陵农商行,公司,101321755.7,10132.17557
2023,利润表,194,九、归母净利润（净亏损以“-”号填列）,九、归母净利润（净亏损以“-”号填列）,现代弘远,公司,-3035251.71,-303.525171
2023,利润表,194,九、归母净利润（净亏损以“-”号填列）,九、归母净利润（净亏损以“-”号填列）,现代环投,公司,-28751283.92,-2875.128392
2023,利润表,194,九、归母净利润（净亏损以“-”号填列）,九、归母净利润（净亏损以“-”号填列）,现代资产,公司,8056805.09,805.680509
2023,利润表,194,九、归母净利润（净亏损以“-”号填列）,九、归母净利润（净亏损以“-”号填列）,现代房产,公司,-38492.81,-3.849281
2023,利润表,194,九、归母净利润（净亏损以“-”号填列）,九、归母净利润（净亏损以“-”号填列）,现代新能源,公司,-2823121.04,-282.312104
2023,利润表,194,九、归母净利润（净亏损以“-”号填列）,九、归母净利润（净亏损以“-”号填列）,集团审定口径,集团,542691368.51,54269.136850999996
2023,利润表,195,加：年初未分配利润,加：年初未分配利润,母公司,公司,7143599673.66,714359.9673659999
2023,利润表,195,加：年初未分配利润,加：年初未分配利润,怀芷公司,公司,-374488222.21,-37448.822220999995
2023,利润表,195,加：年初未分配利润,加：年初未分配利润,长韶娄公司,公司,0.0,0.0
2023,利润表,195,加：年初未分配利润,加：年初未分配利润,湘衡高速,公司,98727500.58,9872.750058
2023,利润表,195,加：年初未分配利润,加：年初未分配利润,大有期货,公司,192980883.6,19298.088359999998
2023,利润表,195,加：年初未分配利润,加：年初未分配利润,现代财富,公司,272011151.33,27201.115133
2023,利润表,195,加：年初未分配利润,加：年初未分配利润,巴陵农商行,公司,60592588.68,6059.258868
2023,利润表,195,加：年初未分配利润,加：年初未分配利润,现代弘远,公司,-740353.38,-74.035338
2023,利润表,195,加：年初未分配利润,加：年初未分配利润,现代环投,公司,-62351250.82,-6235.1250820000005
2023,利润表,195,加：年初未分配利润,加：年初未分配利润,现代资产,公司,26611336.75,2661.133675
2023,利润表,195,加：年初未分配利润,加：年初未分配利润,现代房产,公司,-79397995.35,-7939.799534999999
2023,利润表,195,加：年初未分配利润,加：年初未分配利润,现代新能源,公司,-493569.97,-49.356997
2023,利润表,195,加：年初未分配利润,加：年初未分配利润,集团审定口径,集团,7452599847.96,745259.984796
2023,利润表,197,减：利润分配-提取盈余公积,减：利润分配-提取盈余公积,母公司,公司,47735129.31,4773.512931
2023,利润表,197,减：利润分配-提取盈余公积,减：利润分配-提取盈余公积,怀芷公司,公司,0.0,0.0
2023,利润表,197,减：利润分配-提取盈余公积,减：利润分配-提取盈余公积,长韶娄公司,公司,0.0,0.0
2023,利润表,197,减：利润分配-提取盈余公积,减：利润分配-提取盈余公积,湘衡高速,公司,0.0,0.0
2023,利润表,197,减：利润分配-提取盈余公积,减：利润分配-提取盈余公积,大有期货,公司,1422920.97,142.29209699999998
2023,利润表,197,减：利润分配-提取盈余公积,减：利润分配-提取盈余公积,现代财富,公司,0.0,0.0
2023,利润表,197,减：利润分配-提取盈余公积,减：利润分配-提取盈余公积,巴陵农商行,公司,10132175.57,1013.217557
2023,利润表,197,减：利润分配-提取盈余公积,减：利润分配-提取盈余公积,现代弘远,公司,0.0,0.0
2023,利润表,197,减：利润分配-提取盈余公积,减：利润分配-提取盈余公积,现代环投,公司,0.0,0.0
2023,利润表,197,减：利润分配-提取盈余公积,减：利润分配-提取盈余公积,现代资产,公司,766635.13,76.663513
2023,利润表,197,减：利润分配-提取盈余公积,减：利润分配-提取盈余公积,现代房产,公司,0.0,0.0
2023,利润表,197,减：利润分配-提取盈余公积,减：利润分配-提取盈余公积,现代新能源,公司,0.0,0.0
2023,利润表,197,减：利润分配-提取盈余公积,减：利润分配-提取盈余公积,集团审定口径,集团,47735129.31,4773.512931
2023,利润表,198,利润分配-提取一般风险准备,利润分配-提取一般风险准备,母公司,公司,0.0,0.0
2023,利润表,198,利润分配-提取一般风险准备,利润分配-提取一般风险准备,怀芷公司,公司,0.0,0.0
2023,利润表,198,利润分配-提取一般风险准备,利润分配-提取一般风险准备,长韶娄公司,公司,0.0,0.0
2023,利润表,198,利润分配-提取一般风险准备,利润分配-提取一般风险准备,湘衡高速,公司,0.0,0.0
2023,利润表,198,利润分配-提取一般风险准备,利润分配-提取一般风险准备,大有期货,公司,1422920.97,142.29209699999998
2023,利润表,198,利润分配-提取一般风险准备,利润分配-提取一般风险准备,现代财富,公司,2009808.51,200.980851
2023,利润表,198,利润分配-提取一般风险准备,利润分配-提取一般风险准备,巴陵农商行,公司,15178478.18,1517.847818
2023,利润表,198,利润分配-提取一般风险准备,利润分配-提取一般风险准备,现代弘远,公司,0.0,0.0
2023,利润表,198,利润分配-提取一般风险准备,利润分配-提取一般风险准备,现代环投,公司,0.0,0.0
2023,利润表,198,利润分配-提取一般风险准备,利润分配-提取一般风险准备,现代资产,公司,0.0,0.0
2023,利润表,198,利润分配-提取一般风险准备,利润分配-提取一般风险准备,现代房产,公司,0.0,0.0
2023,利润表,198,利润分配-提取一般风险准备,利润分配-提取一般风险准备,现代新能源,公司,0.0,0.0
2023,利润表,198,利润分配-提取一般风险准备,利润分配-提取一般风险准备,集团审定口径,集团,18611207.66,1861.120766
2023,利润表,199,利润分配-应付普通股股利,利润分配-应付普通股股利,母公司,公司,151782833.4,15178.28334
2023,利润表,199,利润分配-应付普通股股利,利润分配-应付普通股股利,怀芷公司,公司,0.0,0.0
2023,利润表,199,利润分配-应付普通股股利,利润分配-应付普通股股利,长韶娄公司,公司,0.0,0.0
2023,利润表,199,利润分配-应付普通股股利,利润分配-应付普通股股利,湘衡高速,公司,0.0,0.0
2023,利润表,199,利润分配-应付普通股股利,利润分配-应付普通股股利,大有期货,公司,0.0,0.0
2023,利润表,199,利润分配-应付普通股股利,利润分配-应付普通股股利,现代财富,公司,0.0,0.0
2023,利润表,199,利润分配-应付普通股股利,利润分配-应付普通股股利,巴陵农商行,公司,48000000.0,4800.0
2023,利润表,199,利润分配-应付普通股股利,利润分配-应付普通股股利,现代弘远,公司,0.0,0.0
2023,利润表,199,利润分配-应付普通股股利,利润分配-应付普通股股利,现代环投,公司,0.0,0.0
2023,利润表,199,利润分配-应付普通股股利,利润分配-应付普通股股利,现代资产,公司,0.0,0.0
2023,利润表,199,利润分配-应付普通股股利,利润分配-应付普通股股利,现代房产,公司,0.0,0.0
2023,利润表,199,利润分配-应付普通股股利,利润分配-应付普通股股利,现代新能源,公司,0.0,0.0
2023,利润表,199,利润分配-应付普通股股利,利润分配-应付普通股股利,集团审定口径,集团,151782833.4,15178.28334
2023,利润表,200,其他调整,其他调整,母公司,公司,59500000.0,5950.0
2023,利润表,200,其他调整,其他调整,怀芷公司,公司,0.0,0.0
2023,利润表,200,其他调整,其他调整,长韶娄公司,公司,121334877.6,12133.48776
2023,利润表,200,其他调整,其他调整,湘衡高速,公司,0.0,0.0
2023,利润表,200,其他调整,其他调整,大有期货,公司,0.0,0.0
2023,利润表,200,其他调整,其他调整,现代财富,公司,0.0,0.0
2023,利润表,200,其他调整,其他调整,巴陵农商行,公司,0.0,0.0
2023,利润表,200,其他调整,其他调整,现代弘远,公司,0.0,0.0
2023,利润表,200,其他调整,其他调整,现代环投,公司,715952.92,71.595292
2023,利润表,200,其他调整,其他调整,现代资产,公司,0.0,0.0
2023,利润表,200,其他调整,其他调整,现代房产,公司,0.0,0.0
2023,利润表,200,其他调整,其他调整,现代新能源,公司,0.0,0.0
2023,利润表,200,其他调整,其他调整,集团审定口径,集团,59500000.0,5950.0
2023,利润表,201,十、未分配利润,十、未分配利润,母公司,公司,7361933004.03,736193.300403
2023,利润表,201,十、未分配利润,十、未分配利润,怀芷公司,公司,-475333182.28,-47533.318228
2023,利润表,201,十、未分配利润,十、未分配利润,长韶娄公司,公司,0.0,0.0
2023,利润表,201,十、未分配利润,十、未分配利润,溆怀公司,公司,0.0,0.0
2023,利润表,201,十、未分配利润,十、未分配利润,湘衡高速,公司,248445733.45,24844.573344999997
2023,利润表,201,十、未分配利润,十、未分配利润,大有期货,公司,244617581.61,24461.758161
2023,利润表,201,十、未分配利润,十、未分配利润,现代财富,公司,150836834.97,15083.683497
2023,利润表,201,十、未分配利润,十、未分配利润,现代担保,公司,0.0,0.0
2023,利润表,201,十、未分配利润,十、未分配利润,安迅小贷,公司,0.0,0.0
2023,利润表,201,十、未分配利润,十、未分配利润,巴陵农商行,公司,88603690.63,8860.369063
2023,利润表,201,十、未分配利润,十、未分配利润,现代弘远,公司,-3775605.09,-377.56050899999997
2023,利润表,201,十、未分配利润,十、未分配利润,现代环投,公司,-91818487.66,-9181.848766
2023,利润表,201,十、未分配利润,十、未分配利润,现代资产,公司,33901506.71,3390.150671
2023,利润表,201,十、未分配利润,十、未分配利润,现代房产,公司,-79436488.16,-7943.648816
2023,利润表,201,十、未分配利润,十、未分配利润,现代新能源,公司,-3316691.01,-331.66910099999996
2023,利润表,201,十、未分配利润,十、未分配利润,集团审定口径,集团,7717662046.1,771766.20461
2023,现金流量表,207,销售商品、提供劳务收到的现金,销售商品、提供劳务收到的现金,母公司,公司,1573716230.27,157371.623027
2023,现金流量表,207,销售商品、提供劳务收到的现金,销售商品、提供劳务收到的现金,怀芷公司,公司,54565949.64,5456.594964
2023,现金流量表,207,销售商品、提供劳务收到的现金,销售商品、提供劳务收到的现金,长韶娄公司,公司,11924870.0,1192.487
2023,现金流量表,207,销售商品、提供劳务收到的现金,销售商品、提供劳务收到的现金,湘衡高速,公司,1024708250.42,102470.825042
2023,现金流量表,207,销售商品、提供劳务收到的现金,销售商品、提供劳务收到的现金,大有期货,公司,4574812671.79,457481.267179
2023,现金流量表,207,销售商品、提供劳务收到的现金,销售商品、提供劳务收到的现金,现代财富,公司,1063918329.49,106391.832949
2023,现金流量表,207,销售商品、提供劳务收到的现金,销售商品、提供劳务收到的现金,巴陵农商行,公司,0.0,0.0
2023,现金流量表,207,销售商品、提供劳务收到的现金,销售商品、提供劳务收到的现金,现代弘远,公司,0.0,0.0
2023,现金流量表,207,销售商品、提供劳务收到的现金,销售商品、提供劳务收到的现金,现代环投,公司,271461760.65,27146.176064999996
2023,现金流量表,207,销售商品、提供劳务收到的现金,销售商品、提供劳务收到的现金,现代资产,公司,67703635.19,6770.3635189999995
2023,现金流量表,207,销售商品、提供劳务收到的现金,销售商品、提供劳务收到的现金,现代房产,公司,0.0,0.0
2023,现金流量表,207,销售商品、提供劳务收到的现金,销售商品、提供劳务收到的现金,现代新能源,公司,495967.87,49.596787
2023,现金流量表,207,销售商品、提供劳务收到的现金,销售商品、提供劳务收到的现金,集团审定口径,集团,9328812065.64,932881.206564
2023,现金流量表,208,客户存款和同业存放款项净增加额,客户存款和同业存放款项净增加额,母公司,公司,0.0,0.0
2023,现金流量表,208,客户存款和同业存放款项净增加额,客户存款和同业存放款项净增加额,怀芷公司,公司,0.0,0.0
2023,现金流量表,208,客户存款和同业存放款项净增加额,客户存款和同业存放款项净增加额,长韶娄公司,公司,0.0,0.0
2023,现金流量表,208,客户存款和同业存放款项净增加额,客户存款和同业存放款项净增加额,湘衡高速,公司,0.0,0.0
2023,现金流量表,208,客户存款和同业存放款项净增加额,客户存款和同业存放款项净增加额,大有期货,公司,0.0,0.0
2023,现金流量表,208,客户存款和同业存放款项净增加额,客户存款和同业存放款项净增加额,现代财富,公司,0.0,0.0
2023,现金流量表,208,客户存款和同业存放款项净增加额,客户存款和同业存放款项净增加额,巴陵农商行,公司,1194707299.85,119470.72998499998
2023,现金流量表,208,客户存款和同业存放款项净增加额,客户存款和同业存放款项净增加额,现代弘远,公司,0.0,0.0
2023,现金流量表,208,客户存款和同业存放款项净增加额,客户存款和同业存放款项净增加额,现代环投,公司,0.0,0.0
2023,现金流量表,208,客户存款和同业存放款项净增加额,客户存款和同业存放款项净增加额,现代资产,公司,0.0,0.0
2023,现金流量表,208,客户存款和同业存放款项净增加额,客户存款和同业存放款项净增加额,现代房产,公司,0.0,0.0
2023,现金流量表,208,客户存款和同业存放款项净增加额,客户存款和同业存放款项净增加额,现代新能源,公司,0.0,0.0
2023,现金流量表,208,客户存款和同业存放款项净增加额,客户存款和同业存放款项净增加额,集团审定口径,集团,1172564614.01,117256.461401
2023,现金流量表,209,向中央银行借款净增加额,向中央银行借款净增加额,母公司,公司,0.0,0.0
2023,现金流量表,209,向中央银行借款净增加额,向中央银行借款净增加额,怀芷公司,公司,0.0,0.0
2023,现金流量表,209,向中央银行借款净增加额,向中央银行借款净增加额,长韶娄公司,公司,0.0,0.0
2023,现金流量表,209,向中央银行借款净增加额,向中央银行借款净增加额,湘衡高速,公司,0.0,0.0
2023,现金流量表,209,向中央银行借款净增加额,向中央银行借款净增加额,大有期货,公司,0.0,0.0
2023,现金流量表,209,向中央银行借款净增加额,向中央银行借款净增加额,现代财富,公司,0.0,0.0
2023,现金流量表,209,向中央银行借款净增加额,向中央银行借款净增加额,巴陵农商行,公司,95101450.0,9510.145
2023,现金流量表,209,向中央银行借款净增加额,向中央银行借款净增加额,现代弘远,公司,0.0,0.0
2023,现金流量表,209,向中央银行借款净增加额,向中央银行借款净增加额,现代环投,公司,0.0,0.0
2023,现金流量表,209,向中央银行借款净增加额,向中央银行借款净增加额,现代资产,公司,0.0,0.0
2023,现金流量表,209,向中央银行借款净增加额,向中央银行借款净增加额,现代房产,公司,0.0,0.0
2023,现金流量表,209,向中央银行借款净增加额,向中央银行借款净增加额,现代新能源,公司,0.0,0.0
2023,现金流量表,209,向中央银行借款净增加额,向中央银行借款净增加额,集团审定口径,集团,95101450.0,9510.145
2023,现金流量表,210,向其他金融机构拆入资金净增加额,向其他金融机构拆入资金净增加额,母公司,公司,0.0,0.0
2023,现金流量表,210,向其他金融机构拆入资金净增加额,向其他金融机构拆入资金净增加额,怀芷公司,公司,0.0,0.0
2023,现金流量表,210,向其他金融机构拆入资金净增加额,向其他金融机构拆入资金净增加额,长韶娄公司,公司,0.0,0.0
2023,现金流量表,210,向其他金融机构拆入资金净增加额,向其他金融机构拆入资金净增加额,湘衡高速,公司,0.0,0.0
2023,现金流量表,210,向其他金融机构拆入资金净增加额,向其他金融机构拆入资金净增加额,大有期货,公司,0.0,0.0
2023,现金流量表,210,向其他金融机构拆入资金净增加额,向其他金融机构拆入资金净增加额,现代财富,公司,0.0,0.0
2023,现金流量表,210,向其他金融机构拆入资金净增加额,向其他金融机构拆入资金净增加额,巴陵农商行,公司,0.0,0.0
2023,现金流量表,210,向其他金融机构拆入资金净增加额,向其他金融机构拆入资金净增加额,现代弘远,公司,0.0,0.0
2023,现金流量表,210,向其他金融机构拆入资金净增加额,向其他金融机构拆入资金净增加额,现代环投,公司,0.0,0.0
2023,现金流量表,210,向其他金融机构拆入资金净增加额,向其他金融机构拆入资金净增加额,现代资产,公司,0.0,0.0
2023,现金流量表,210,向其他金融机构拆入资金净增加额,向其他金融机构拆入资金净增加额,现代房产,公司,0.0,0.0
2023,现金流量表,210,向其他金融机构拆入资金净增加额,向其他金融机构拆入资金净增加额,现代新能源,公司,0.0,0.0
2023,现金流量表,210,向其他金融机构拆入资金净增加额,向其他金融机构拆入资金净增加额,集团审定口径,集团,0.0,0.0
2023,现金流量表,211,收到原保险合同保费取得的现金,收到原保险合同保费取得的现金,母公司,公司,0.0,0.0
2023,现金流量表,211,收到原保险合同保费取得的现金,收到原保险合同保费取得的现金,怀芷公司,公司,0.0,0.0
2023,现金流量表,211,收到原保险合同保费取得的现金,收到原保险合同保费取得的现金,长韶娄公司,公司,0.0,0.0
2023,现金流量表,211,收到原保险合同保费取得的现金,收到原保险合同保费取得的现金,湘衡高速,公司,0.0,0.0
2023,现金流量表,211,收到原保险合同保费取得的现金,收到原保险合同保费取得的现金,大有期货,公司,0.0,0.0
2023,现金流量表,211,收到原保险合同保费取得的现金,收到原保险合同保费取得的现金,现代财富,公司,0.0,0.0
2023,现金流量表,211,收到原保险合同保费取得的现金,收到原保险合同保费取得的现金,巴陵农商行,公司,0.0,0.0
2023,现金流量表,211,收到原保险合同保费取得的现金,收到原保险合同保费取得的现金,现代弘远,公司,0.0,0.0
2023,现金流量表,211,收到原保险合同保费取得的现金,收到原保险合同保费取得的现金,现代环投,公司,0.0,0.0
2023,现金流量表,211,收到原保险合同保费取得的现金,收到原保险合同保费取得的现金,现代资产,公司,0.0,0.0
2023,现金流量表,211,收到原保险合同保费取得的现金,收到原保险合同保费取得的现金,现代房产,公司,0.0,0.0
2023,现金流量表,211,收到原保险合同保费取得的现金,收到原保险合同保费取得的现金,现代新能源,公司,0.0,0.0
2023,现金流量表,211,收到原保险合同保费取得的现金,收到原保险合同保费取得的现金,集团审定口径,集团,0.0,0.0
2023,现金流量表,212,收到再保险业务现金净额,收到再保险业务现金净额,母公司,公司,0.0,0.0
2023,现金流量表,212,收到再保险业务现金净额,收到再保险业务现金净额,怀芷公司,公司,0.0,0.0
2023,现金流量表,212,收到再保险业务现金净额,收到再保险业务现金净额,长韶娄公司,公司,0.0,0.0
2023,现金流量表,212,收到再保险业务现金净额,收到再保险业务现金净额,湘衡高速,公司,0.0,0.0
2023,现金流量表,212,收到再保险业务现金净额,收到再保险业务现金净额,大有期货,公司,0.0,0.0
2023,现金流量表,212,收到再保险业务现金净额,收到再保险业务现金净额,现代财富,公司,0.0,0.0
2023,现金流量表,212,收到再保险业务现金净额,收到再保险业务现金净额,巴陵农商行,公司,0.0,0.0
2023,现金流量表,212,收到再保险业务现金净额,收到再保险业务现金净额,现代弘远,公司,0.0,0.0
2023,现金流量表,212,收到再保险业务现金净额,收到再保险业务现金净额,现代环投,公司,0.0,0.0
2023,现金流量表,212,收到再保险业务现金净额,收到再保险业务现金净额,现代资产,公司,0.0,0.0
2023,现金流量表,212,收到再保险业务现金净额,收到再保险业务现金净额,现代房产,公司,0.0,0.0
2023,现金流量表,212,收到再保险业务现金净额,收到再保险业务现金净额,现代新能源,公司,0.0,0.0
2023,现金流量表,212,收到再保险业务现金净额,收到再保险业务现金净额,集团审定口径,集团,0.0,0.0
2023,现金流量表,213,保户储金及投资款净增加额,保户储金及投资款净增加额,母公司,公司,0.0,0.0
2023,现金流量表,213,保户储金及投资款净增加额,保户储金及投资款净增加额,怀芷公司,公司,0.0,0.0
2023,现金流量表,213,保户储金及投资款净增加额,保户储金及投资款净增加额,长韶娄公司,公司,0.0,0.0
2023,现金流量表,213,保户储金及投资款净增加额,保户储金及投资款净增加额,湘衡高速,公司,0.0,0.0
2023,现金流量表,213,保户储金及投资款净增加额,保户储金及投资款净增加额,大有期货,公司,0.0,0.0
2023,现金流量表,213,保户储金及投资款净增加额,保户储金及投资款净增加额,现代财富,公司,0.0,0.0
2023,现金流量表,213,保户储金及投资款净增加额,保户储金及投资款净增加额,巴陵农商行,公司,0.0,0.0
2023,现金流量表,213,保户储金及投资款净增加额,保户储金及投资款净增加额,现代弘远,公司,0.0,0.0
2023,现金流量表,213,保户储金及投资款净增加额,保户储金及投资款净增加额,现代环投,公司,0.0,0.0
2023,现金流量表,213,保户储金及投资款净增加额,保户储金及投资款净增加额,现代资产,公司,0.0,0.0
2023,现金流量表,213,保户储金及投资款净增加额,保户储金及投资款净增加额,现代房产,公司,0.0,0.0
2023,现金流量表,213,保户储金及投资款净增加额,保户储金及投资款净增加额,现代新能源,公司,0.0,0.0
2023,现金流量表,213,保户储金及投资款净增加额,保户储金及投资款净增加额,集团审定口径,集团,0.0,0.0
2023,现金流量表,214,收取利息、手续费及佣金的现金,收取利息、手续费及佣金的现金,母公司,公司,0.0,0.0
2023,现金流量表,214,收取利息、手续费及佣金的现金,收取利息、手续费及佣金的现金,怀芷公司,公司,0.0,0.0
2023,现金流量表,214,收取利息、手续费及佣金的现金,收取利息、手续费及佣金的现金,长韶娄公司,公司,0.0,0.0
2023,现金流量表,214,收取利息、手续费及佣金的现金,收取利息、手续费及佣金的现金,湘衡高速,公司,0.0,0.0
2023,现金流量表,214,收取利息、手续费及佣金的现金,收取利息、手续费及佣金的现金,大有期货,公司,0.0,0.0
2023,现金流量表,214,收取利息、手续费及佣金的现金,收取利息、手续费及佣金的现金,现代财富,公司,5797208.28,579.720828
2023,现金流量表,214,收取利息、手续费及佣金的现金,收取利息、手续费及佣金的现金,巴陵农商行,公司,536003552.73,53600.355273
2023,现金流量表,214,收取利息、手续费及佣金的现金,收取利息、手续费及佣金的现金,现代弘远,公司,0.0,0.0
2023,现金流量表,214,收取利息、手续费及佣金的现金,收取利息、手续费及佣金的现金,现代环投,公司,0.0,0.0
2023,现金流量表,214,收取利息、手续费及佣金的现金,收取利息、手续费及佣金的现金,现代资产,公司,0.0,0.0
2023,现金流量表,214,收取利息、手续费及佣金的现金,收取利息、手续费及佣金的现金,现代房产,公司,0.0,0.0
2023,现金流量表,214,收取利息、手续费及佣金的现金,收取利息、手续费及佣金的现金,现代新能源,公司,0.0,0.0
2023,现金流量表,214,收取利息、手续费及佣金的现金,收取利息、手续费及佣金的现金,集团审定口径,集团,541800761.01,54180.076101
2023,现金流量表,215,拆入资金净增加额,拆入资金净增加额,母公司,公司,0.0,0.0
2023,现金流量表,215,拆入资金净增加额,拆入资金净增加额,怀芷公司,公司,0.0,0.0
2023,现金流量表,215,拆入资金净增加额,拆入资金净增加额,长韶娄公司,公司,0.0,0.0
2023,现金流量表,215,拆入资金净增加额,拆入资金净增加额,湘衡高速,公司,0.0,0.0
2023,现金流量表,215,拆入资金净增加额,拆入资金净增加额,大有期货,公司,0.0,0.0
2023,现金流量表,215,拆入资金净增加额,拆入资金净增加额,现代财富,公司,0.0,0.0
2023,现金流量表,215,拆入资金净增加额,拆入资金净增加额,巴陵农商行,公司,0.0,0.0
2023,现金流量表,215,拆入资金净增加额,拆入资金净增加额,现代弘远,公司,0.0,0.0
2023,现金流量表,215,拆入资金净增加额,拆入资金净增加额,现代环投,公司,0.0,0.0
2023,现金流量表,215,拆入资金净增加额,拆入资金净增加额,现代资产,公司,0.0,0.0
2023,现金流量表,215,拆入资金净增加额,拆入资金净增加额,现代房产,公司,0.0,0.0
2023,现金流量表,215,拆入资金净增加额,拆入资金净增加额,现代新能源,公司,0.0,0.0
2023,现金流量表,215,拆入资金净增加额,拆入资金净增加额,集团审定口径,集团,0.0,0.0
2023,现金流量表,216,回购业务资金净增加额,回购业务资金净增加额,母公司,公司,0.0,0.0
2023,现金流量表,216,回购业务资金净增加额,回购业务资金净增加额,怀芷公司,公司,0.0,0.0
2023,现金流量表,216,回购业务资金净增加额,回购业务资金净增加额,长韶娄公司,公司,0.0,0.0
2023,现金流量表,216,回购业务资金净增加额,回购业务资金净增加额,湘衡高速,公司,0.0,0.0
2023,现金流量表,216,回购业务资金净增加额,回购业务资金净增加额,大有期货,公司,0.0,0.0
2023,现金流量表,216,回购业务资金净增加额,回购业务资金净增加额,现代财富,公司,0.0,0.0
2023,现金流量表,216,回购业务资金净增加额,回购业务资金净增加额,巴陵农商行,公司,-69529083.1799999,-6952.908317999991
2023,现金流量表,216,回购业务资金净增加额,回购业务资金净增加额,现代弘远,公司,0.0,0.0
2023,现金流量表,216,回购业务资金净增加额,回购业务资金净增加额,现代环投,公司,0.0,0.0
2023,现金流量表,216,回购业务资金净增加额,回购业务资金净增加额,现代资产,公司,0.0,0.0
